,hhid_baseline,areaid,area_dropped,treatment,hh_size,adults,children,male_head,head_age,head_noeduc,spandana,othermfi,bank,informal,anyloan,spandana_amt,othermfi_amt,bank_amt,informal_amt,anyloan_amt,total_biz,female_biz,female_biz_pct,bizrev,bizexpense,bizinvestment,bizemployees,hours_weekbiz,total_exp_mo,nondurable_exp_mo,durables_exp_mo,home_durable_index
1570,1571,99,No,Control,6,4,2,1.0,45.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,30000.0,30000.0,0,0,,,,,,,5959.5,5959.5,0.0,1.6079409
1571,1572,99,No,Control,4,3,1,1.0,25.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,7000.0,7000.0,0,0,,,,,,,3075.33,3075.330078125,0.0,1.1580124
1572,1573,99,No,Control,4,2,2,1.0,30.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,20000.0,20000.0,0,0,,,,,,,3615.83,3615.830078125,0.0,1.162577
1573,1574,99,No,Control,4,2,2,1.0,35.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,15000.0,15000.0,0,0,,,,,,,4652.0,4652.0,0.0,1.9060063
1574,1575,99,No,Control,4,3,1,1.0,30.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,50000.0,50000.0,0,0,,,,,,,3185.0,3185.0,0.0,1.014577
1575,1576,99,No,Control,4,2,2,1.0,30.0,1.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,3306.67,3306.669921875,0.0,1.940211
1576,1577,99,No,Control,2,2,0,1.0,29.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,25000.0,25000.0,0,0,,,,,,,3906.9968,3890.330078125,16.66666603088379,2.440444
1577,1578,99,No,Control,3,2,1,0.0,40.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,50000.0,50000.0,0,0,,,,,,,11446.666,7280.0,4166.66650390625,2.3069124
1578,1579,99,No,Control,4,3,1,1.0,35.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,50000.0,50000.0,0,0,,,,,,,4086.33,4086.330078125,0.0,2.1752212
1579,1580,99,No,Control,5,3,2,1.0,39.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,77000.0,77000.0,1,1,1.0,10000.0,783.3333,0.0,0.0,60.0,3713.67,3713.669921875,0.0,1.6979998
1580,1581,24,No,Treatment,4,3,1,1.0,40.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,3877.9968,3461.330078125,416.6666564941406,2.5904741
1581,1582,24,No,Treatment,4,4,0,1.0,55.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,50000.0,50000.0,2,0,0.0,17700.0,8041.667,0.0,2.0,182.0,6001.67,5751.669921875,250.0,3.5060172
1582,1583,24,No,Treatment,3,3,0,1.0,45.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,5000.0,5000.0,0,0,,,,,,,5303.6636,5295.330078125,8.333333015441895,2.5930505
1583,1584,24,No,Treatment,5,2,3,1.0,40.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,100000.0,100000.0,2,1,0.5,42440.0,13828.571,0.0,4.0,154.0,5439.3335,5431.0,8.333333015441895,2.5594077
1584,1585,24,No,Treatment,5,2,3,1.0,45.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,67000.0,67000.0,0,0,,,,,,,4722.0,4722.0,0.0,2.3047824
1585,1586,24,No,Treatment,6,6,0,1.0,55.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,5000.0,5000.0,0,0,,,,,,,3791.67,3791.669921875,0.0,1.3749397
1586,1587,24,No,Treatment,5,2,3,1.0,33.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,10000.0,10000.0,1,1,1.0,3000.0,2057.1428,0.0,0.0,56.0,3847.67,3847.669921875,0.0,2.1134124
1587,1588,24,No,Treatment,6,5,1,1.0,60.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,300000.0,300000.0,3,0,0.0,50000.0,20591.666,0.0,10.0,114.0,5783.67,5783.669921875,0.0,2.4459713
1588,1589,24,No,Treatment,4,2,2,1.0,35.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,3715.33,3615.330078125,100.0,2.1273022
1589,1590,24,No,Treatment,4,2,2,1.0,37.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,2448.33,2423.330078125,25.0,2.0787506
1590,1591,24,No,Treatment,4,2,2,1.0,30.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,20000.0,20000.0,2,1,0.5,10200.0,1196.4167,0.0,0.0,114.0,3955.0,3955.0,0.0,2.4228303
1591,1592,24,No,Treatment,3,3,0,1.0,23.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,2388.8367,2372.169921875,16.66666603088379,0.8965681
1592,1593,24,No,Treatment,3,2,1,1.0,50.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,12000.0,12000.0,0,0,,,,,,,2001.0,2001.0,0.0,1.1855469
1593,1594,24,No,Treatment,5,3,2,1.0,32.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,2850.83,2850.830078125,0.0,2.4297578
1594,1595,24,No,Treatment,4,2,2,1.0,27.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,15000.0,15000.0,0,0,,,,,,,2740.6633,2607.330078125,133.33333587646484,1.2683897
1595,1596,24,No,Treatment,4,3,1,1.0,50.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,18000.0,18000.0,0,0,,,,,,,3519.83,3519.830078125,0.0,1.2593665
1596,1597,24,No,Treatment,4,2,2,1.0,50.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,75000.0,75000.0,0,0,,,,,,,4032.33,4032.330078125,0.0,1.1607966
1597,1598,24,No,Treatment,6,4,2,1.0,30.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,3,1,0.33333334,23000.0,2421.4285,0.0,0.0,210.0,4077.67,4077.669921875,0.0,1.8837111
1598,1599,24,No,Treatment,5,4,1,1.0,60.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,30000.0,30000.0,0,0,,,,,,,5302.33,5302.330078125,0.0,3.1777954
1599,1600,24,No,Treatment,6,3,3,1.0,30.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,5000.0,5000.0,0,0,,,,,,,4020.0,4020.0,0.0,1.4876387
1600,1601,78,No,Control,9,7,2,1.0,48.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,80000.0,80000.0,0,0,,,,,,,12041.663,8708.330078125,3333.333251953125,3.3724654
1601,1602,78,No,Control,4,4,0,0.0,42.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1000.0,4.5833335,0.0,0.0,20.0,3420.33,3420.330078125,0.0,2.3470435
1602,1603,78,No,Control,4,4,0,1.0,55.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,1,0,0.0,500.0,16.666666,0.0,0.0,84.0,3580.67,3580.669921875,0.0,2.193201
1603,1604,78,No,Control,6,5,1,1.0,42.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,1,1,1.0,68000.0,8571.429,0.0,0.0,84.0,15739.0,14239.0,1500.0,3.8792403
1604,1605,78,No,Control,4,2,2,1.0,35.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,50000.0,50000.0,0,0,,,,,,,5288.33,5288.330078125,0.0,3.1246288
1605,1606,78,No,Control,2,2,0,0.0,42.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,10000.0,10000.0,0,0,,,,,,,2598.33,2598.330078125,0.0,1.6295627
1606,1607,78,No,Control,5,4,1,1.0,29.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,2438.33,2438.330078125,0.0,1.5668209
1607,1608,78,No,Control,3,2,1,1.0,34.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,100000.0,100000.0,0,0,,,,,,,4436.6665,4395.0,41.66666793823242,2.4300268
1608,1609,78,No,Control,4,2,2,1.0,36.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,50000.0,50000.0,1,1,1.0,3600.0,400.0,0.0,0.0,84.0,3814.67,3814.669921875,0.0,2.8241613
1609,1610,78,No,Control,9,6,3,1.0,35.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,4516.67,4516.669921875,0.0,2.5912528
1610,1611,78,No,Control,4,3,1,1.0,50.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,4077.67,4077.669921875,0.0,2.7318754
1611,1612,78,No,Control,4,2,2,1.0,40.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,30000.0,30000.0,0,0,,,,,,,3866.67,3866.669921875,0.0,2.2210612
1612,1613,78,No,Control,4,2,2,1.0,36.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,10000.0,10000.0,0,0,,,,,,,4086.67,4086.669921875,0.0,2.591814
1613,1614,78,No,Control,5,2,3,1.0,30.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,3825.0,3825.0,0.0,1.4125028
1614,1615,78,No,Control,5,4,1,1.0,62.0,0.0,No,No,Yes,No,Yes,0.0,0.0,100000.0,0.0,100000.0,1,1,1.0,1000.0,33.333332,0.0,0.0,28.0,3730.0,3730.0,0.0,3.2328901
1615,1616,78,No,Control,4,2,2,1.0,38.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,20000.0,20000.0,1,0,0.0,2600.0,83.333336,0.0,0.0,48.0,2986.6667,2820.0,166.6666717529297,1.2458684
1616,1617,78,No,Control,3,2,1,1.0,38.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,5000.0,5000.0,1,1,1.0,500.0,16.666666,0.0,0.0,28.0,2710.0,2710.0,0.0,1.7197216
1617,1618,78,No,Control,5,3,2,1.0,38.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,3650.0,3650.0,0.0,2.4518197
1618,1619,78,No,Control,4,4,0,1.0,65.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,3895.0,3895.0,0.0,3.846023
1619,1620,78,No,Control,4,4,0,1.0,48.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,8116.67,8116.669921875,0.0,3.3177102
1620,1621,92,No,Treatment,6,5,1,0.0,40.0,0.0,No,Yes,No,Yes,Yes,0.0,5000.0,0.0,5000.0,10000.0,0,0,,,,,,,5944.0,5069.0,874.9999809265137,1.3009211
1621,1622,92,No,Treatment,7,4,3,1.0,26.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,35000.0,35000.0,0,0,,,,,,,4838.1665,4796.5,41.66666793823242,1.4637127
1622,1623,92,No,Treatment,4,4,0,1.0,50.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,50000.0,50000.0,0,0,,,,,,,3904.3367,3862.669921875,41.66666793823242,2.5978105
1623,1624,92,No,Treatment,7,4,3,1.0,35.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,100000.0,100000.0,0,0,,,,,,,3124.17,3124.169921875,0.0,0.9705453
1624,1625,92,No,Treatment,5,3,2,1.0,35.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,5557.3364,5515.669921875,41.66666793823242,2.2777374
1625,1626,92,No,Treatment,6,3,3,1.0,45.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,70000.0,70000.0,0,0,,,,,,,4423.0034,4389.669921875,33.33333206176758,0.69077146
1626,1627,92,No,Treatment,5,3,2,1.0,33.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,5013.33,4963.330078125,50.0,3.4567134
1627,1628,92,No,Treatment,9,6,3,1.0,51.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,106000.0,106000.0,0,0,,,,,,,6943.3364,6751.669921875,191.66666412353516,2.8824716
1628,1629,92,No,Treatment,6,3,3,1.0,34.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,100000.0,100000.0,0,0,,,,,,,8826.663,8743.330078125,83.33333587646484,3.5238807
1629,1630,92,No,Treatment,5,3,2,1.0,40.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,1,0,0.0,4000.0,105.0,0.0,0.0,120.0,3696.6667,3680.0,16.66666603088379,1.6559491
1630,1631,92,No,Treatment,6,3,3,1.0,37.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,40000.0,40000.0,1,0,0.0,13000.0,1714.2858,0.0,0.0,84.0,5056.3335,4973.0,83.33333587646484,1.2928032
1631,1632,92,No,Treatment,3,3,0,0.0,60.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,100000.0,100000.0,0,0,,,,,,,4872.3335,4789.0,83.33333587646484,3.5096126
1632,1633,92,No,Treatment,8,5,3,1.0,45.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,100000.0,100000.0,0,0,,,,,,,6204.0034,6120.669921875,83.33333587646484,1.6255891
1633,1634,92,No,Treatment,2,2,0,0.0,34.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,10000.0,10000.0,0,0,,,,,,,4354.6636,4271.330078125,83.33333587646484,1.801548
1634,1635,92,No,Treatment,6,4,2,1.0,70.0,1.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,4786.6665,4720.0,66.66666412353516,2.9894547
1635,1636,92,No,Treatment,9,5,4,1.0,45.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,25000.0,25000.0,0,0,,,,,,,5292.83,4794.080078125,498.75000286102295,1.2562548
1636,1637,92,No,Treatment,4,3,1,1.0,42.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,20000.0,50000.0,1,1,1.0,2600.0,170.83333,0.0,0.0,10.0,6936.6636,6853.330078125,83.33333587646484,3.3999228
1637,1638,92,No,Treatment,5,2,3,1.0,30.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,1000.0,3000.0,0,0,,,,,,,4524.6665,4483.0,41.66666793823242,1.2771957
1638,1639,92,No,Treatment,3,3,0,1.0,40.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,7306.8335,7223.5,83.33333587646484,3.2092898
1639,1640,92,No,Treatment,6,3,3,1.0,45.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,10000.0,10000.0,1,0,0.0,22000.0,2750.0,0.0,1.0,70.0,11351.83,8851.830078125,2500.0000076293945,3.4199004
1640,1641,64,No,Control,10,5,5,1.0,35.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,300000.0,300000.0,2,0,0.0,21000.0,1928.5715,0.0,0.0,280.0,6168.33,6168.330078125,0.0,2.8804588
1641,1642,64,No,Control,6,4,2,1.0,30.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,10000.0,10000.0,0,0,,,,,,,2850.0,2850.0,0.0,2.045985
1642,1643,64,No,Control,4,3,1,1.0,45.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,10000.0,10000.0,0,0,,,,,,,4130.83,4130.830078125,0.0,1.8201199
1643,1644,64,No,Control,4,3,1,1.0,45.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,3089.17,3089.169921875,0.0,1.2011557
1644,1645,64,No,Control,4,2,2,1.0,28.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,46000.0,46000.0,1,0,0.0,6000.0,3214.2856,0.0,0.0,84.0,2202.5,2202.5,0.0,0.6446988
1645,1646,64,No,Control,5,4,1,0.0,42.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,4113.33,4113.330078125,0.0,2.814706
1646,1647,64,No,Control,3,2,1,1.0,26.0,1.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,3811.6667,3770.0,41.66666793823242,1.306976
1647,1648,64,No,Control,5,5,0,0.0,38.0,1.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,4462.5,4462.5,0.0,2.1068792
1648,1649,64,No,Control,7,5,2,1.0,60.0,1.0,No,No,Yes,No,Yes,0.0,0.0,100000.0,0.0,100000.0,0,0,,,,,,,5973.3364,5931.669921875,41.66666793823242,2.0128925
1649,1650,64,No,Control,8,5,3,1.0,45.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,3000.0,3000.0,0,0,,,,,,,6047.5034,5839.169921875,208.3333282470703,2.263068
1650,1651,64,No,Control,5,3,2,0.0,45.0,1.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,4843.3335,4760.0,83.33333587646484,2.0675054
1651,1652,64,No,Control,4,2,2,1.0,25.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,3843.33,3793.330078125,50.0,1.582291
1652,1653,64,No,Control,4,2,2,1.0,35.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,2445.0,2445.0,0.0,1.3075173
1653,1654,64,No,Control,6,5,1,1.0,60.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,70000.0,70000.0,0,0,,,,,,,5283.3335,5200.0,83.33333587646484,2.053319
1654,1655,64,No,Control,6,5,1,1.0,42.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,3852.67,3852.669921875,0.0,2.2369986
1655,1656,64,No,Control,4,2,2,1.0,30.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,10000.0,10000.0,0,0,,,,,,,4150.0,4150.0,0.0,1.8990965
1656,1657,64,No,Control,4,2,2,1.0,35.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,5000.0,5000.0,0,0,,,,,,,3751.67,3751.669921875,0.0,1.4140538
1657,1658,64,No,Control,5,3,2,0.0,35.0,1.0,No,No,No,No,Yes,0.0,0.0,0.0,0.0,70000.0,0,0,,,,,,,5143.33,5143.330078125,0.0,0.9780415
1658,1659,64,No,Control,3,3,0,1.0,35.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,70000.0,70000.0,0,0,,,,,,,4828.33,4703.330078125,125.0,0.8638089
1659,1660,64,No,Control,8,7,1,1.0,55.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,100000.0,100000.0,0,0,,,,,,,11839.997,11798.330078125,41.66666793823242,1.3683748
1660,1661,3,No,Treatment,3,2,1,1.0,23.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,7000.0,7000.0,0,0,,,,,,,3073.1667,3006.5,66.66666412353516,2.3665643
1661,1662,3,No,Treatment,10,6,4,1.0,38.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,6000.0,6000.0,0,0,,,,,,,5384.17,5384.169921875,0.0,0.9709285
1662,1663,3,No,Treatment,4,4,0,1.0,40.0,1.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,5910.3364,4993.669921875,916.6666870117188,2.3360622
1663,1664,3,No,Treatment,4,2,2,1.0,50.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,9000.0,9000.0,1,1,1.0,18000.0,1285.7142,0.0,0.0,95.0,5960.0,5960.0,0.0,1.1890813
1664,1665,3,No,Treatment,5,2,3,1.0,41.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,1.6666666,0.0,0.0,0.0,5319.9966,5303.330078125,16.66666603088379,3.3699217
1665,1666,3,No,Treatment,4,2,2,1.0,25.0,1.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,1893.9966,1877.3299560546875,16.66666603088379,1.4548011
1666,1667,3,No,Treatment,6,4,2,1.0,46.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,10000.0,10000.0,0,0,,,,,,,3386.33,3136.330078125,250.0,1.5385921
1667,1668,3,No,Treatment,6,4,2,1.0,35.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,20000.0,40000.0,1,1,1.0,60000.0,12300.0,0.0,0.0,159.0,6107.5,5357.5,750.0,3.416988
1668,1669,3,No,Treatment,5,2,3,1.0,32.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,40000.0,40000.0,2,1,0.5,25500.0,2357.1428,0.0,0.0,133.0,4506.6665,4445.0,61.66666793823242,1.111789
1669,1670,3,No,Treatment,5,2,3,1.0,35.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,15000.0,15000.0,0,0,,,,,,,2575.5032,2542.169921875,33.33333206176758,1.2432829
1670,1671,3,No,Treatment,6,3,3,1.0,45.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,5000.0,5000.0,0,0,,,,,,,2582.33,2582.330078125,0.0,0.8714486
1671,1672,3,No,Treatment,7,5,2,1.0,21.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,2300.0,2300.0,0,0,,,,,,,4006.67,3981.669921875,25.0,1.7520378
1672,1673,3,No,Treatment,8,6,2,0.0,50.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,30000.0,30000.0,0,0,,,,,,,4511.0,4511.0,0.0,2.3164325
1673,1674,3,No,Treatment,4,3,1,1.0,25.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,2930.67,2930.669921875,0.0,0.40322864
1674,1675,3,No,Treatment,5,2,3,1.0,33.0,1.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,5698.17,5698.169921875,0.0,1.3675091
1675,1676,3,No,Treatment,2,2,0,1.0,23.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,1,1,1.0,12500.0,557.1429,0.0,0.0,40.0,2719.67,2719.669921875,0.0,2.2740016
1676,1677,3,No,Treatment,4,2,2,1.0,32.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,30000.0,30000.0,0,0,,,,,,,2906.67,2906.669921875,0.0,2.5920713
1677,1678,3,No,Treatment,5,3,2,1.0,55.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,25000.0,25000.0,0,0,,,,,,,5157.17,5157.169921875,0.0,1.645366
1678,1679,3,No,Treatment,7,5,2,1.0,30.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,5526.17,4901.169921875,625.0,1.8599832
1679,1680,3,No,Treatment,6,4,2,1.0,38.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,30000.0,30000.0,0,0,,,,,,,4977.83,4977.830078125,0.0,1.5585179
1680,1681,32,No,Control,7,4,3,1.0,45.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,4497.3364,4455.669921875,41.66666793823242,1.5552077
1681,1682,32,No,Control,5,2,3,1.0,34.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,60000.0,60000.0,0,0,,,,,,,3835.17,3810.169921875,25.0,1.6297429
1682,1683,32,No,Control,4,3,1,0.0,37.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,23000.0,23000.0,0,0,,,,,,,2359.1667,2317.5,41.66666793823242,1.5586001
1683,1684,32,No,Control,6,4,2,1.0,35.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,20000.0,20000.0,0,0,,,,,,,4325.0,4300.0,25.0,0.71460545
1684,1685,32,No,Control,4,3,1,1.0,55.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,20000.0,20000.0,0,0,,,,,,,2113.83,2101.330078125,12.5,1.3964295
1685,1686,32,No,Control,5,4,1,1.0,45.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,15000.0,50000.0,0,0,,,,,,,4620.83,4595.830078125,25.0,0.7695089
1686,1687,32,No,Control,4,2,2,1.0,40.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,5000.0,20000.0,0,0,,,,,,,3020.83,3020.830078125,0.0,2.0204191
1687,1688,32,No,Control,5,5,0,1.0,43.0,0.0,No,No,Yes,No,Yes,0.0,0.0,250000.0,0.0,250000.0,0,0,,,,,,,2782.5,2782.5,0.0,1.7848401
1688,1689,32,No,Control,5,4,1,1.0,45.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,150000.0,150000.0,0,0,,,,,,,18291.33,18266.330078125,25.0,1.6508486
1689,1690,32,No,Control,5,5,0,1.0,54.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,1,0,0.0,100000.0,1100.0,0.0,0.0,126.0,13890.17,13890.169921875,0.0,2.3751714
1690,1691,32,No,Control,5,4,1,1.0,42.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,3084.3367,3067.669921875,16.66666603088379,0.8880939
1691,1692,32,No,Control,8,6,2,1.0,38.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,260000.0,260000.0,1,0,0.0,9000.0,500.0,0.0,0.0,119.0,4369.6665,4328.0,41.66666793823242,2.044783
1692,1693,32,No,Control,5,4,1,1.0,40.0,0.0,No,No,No,No,Yes,0.0,0.0,0.0,0.0,30000.0,0,0,,,,,,,5581.6636,5498.330078125,83.33333587646484,2.4124787
1693,1694,32,No,Control,6,4,2,1.0,28.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,25000.0,25000.0,0,0,,,,,,,7547.5,7297.5,250.00000762939453,2.6712966
1694,1695,32,No,Control,10,6,4,1.0,60.0,1.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,2796.8333,2713.5,83.33333587646484,1.8830986
1695,1696,32,No,Control,5,3,2,1.0,42.0,1.0,No,No,No,No,Yes,0.0,0.0,0.0,0.0,30000.0,1,0,0.0,0.0,600.0,0.0,0.0,120.0,5147.3364,5105.669921875,41.66666793823242,1.3448566
1696,1697,32,No,Control,4,3,1,1.0,28.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,15000.0,15000.0,0,0,,,,,,,2254.9968,2213.330078125,41.66666793823242,1.3589519
1697,1698,32,No,Control,5,3,2,1.0,37.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,20000.0,20000.0,0,0,,,,,,,4900.0034,4691.669921875,208.3333282470703,1.8575473
1698,1699,32,No,Control,2,1,1,0.0,45.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,1632.6666,1616.0,16.66666603088379,1.9199536
1699,1700,32,No,Control,4,2,2,1.0,30.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,1000.0,1000.0,0,0,,,,,,,2742.9968,2701.330078125,41.66666793823242,1.9905267
1700,1701,59,No,Control,6,4,2,1.0,52.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,20000.0,20000.0,0,0,,,,,,,1998.6666,1932.0,66.66666412353516,1.6615493
1701,1702,59,No,Control,9,5,4,1.0,30.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,18000.0,18000.0,2,1,0.5,7100.0,1908.3333,0.0,0.0,96.0,2739.25,2739.25,0.0,1.3483117
